Cases,Deaths,Date,Region,Year,Town,Num_Month,Month
1,0,04/10/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,10,October
2,0,11/10/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,10,October
1,0,18/10/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,10,October
5,0,25/10/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,10,October
0,0,01/11/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,11,November
1,0,08/11/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,11,November
0,0,15/11/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,11,November
3,0,22/11/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,11,November
1,0,29/11/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,11,November
4,0,06/12/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,12,December
2,0,13/12/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,12,December
4,0,20/12/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,12,December
1,0,27/12/2020,REGION VII-EASTERN VISAYAS,2020,Tacloban,12,December
0,0,03/01/2021,REGION VII-EASTERN VISAYAS,2021,Biliran,01,January
0,0,10/01/2021,REGION VII-EASTERN VISAYAS,2021,Biliran,01,January
0,0,03/01/2021,REGION VII-EASTERN VISAYAS,2021,Eastern Samar,01,January
0,0,10/01/2021,REGION VII-EASTERN VISAYAS,2021,Eastern Samar,01,January
2,0,03/01/2021,REGION VII-EASTERN VISAYAS,2021,Leyte,01,January
0,0,10/01/2021,REGION VII-EASTERN VISAYAS,2021,Leyte,01,January
0,0,03/01/2021,REGION VII-EASTERN VISAYAS,2021,Northern Samar,01,January
0,0,10/01/2021,REGION VII-EASTERN VISAYAS,2021,Northern Samar,01,January
0,0,03/01/2021,REGION VII-EASTERN VISAYAS,2021,Ormoc City,01,January
0,0,10/01/2021,REGION VII-EASTERN VISAYAS,2021,Ormoc City,01,January
0,0,03/01/2021,REGION VII-EASTERN VISAYAS,2021,Samar,01,January
0,0,10/01/2021,REGION VII-EASTERN VISAYAS,2021,Samar,01,January
0,0,03/01/2021,REGION VII-EASTERN VISAYAS,2021,Southern Leyte,01,January
0,0,10/01/2021,REGION VII-EASTERN VISAYAS,2021,Southern Leyte,01,January
2,0,03/01/2021,REGION VII-EASTERN VISAYAS,2021,Tacloban,01,January
3,0,10/01/2021,REGION VII-EASTERN VISAYAS,2021,Tacloban,01,January
50,0,10/01/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,01,January
32,0,17/01/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,01,January
32,0,24/01/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,01,January
22,0,31/01/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,01,January
27,0,07/02/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,02,February
25,0,14/02/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,02,February
25,0,21/02/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,02,February
24,0,28/02/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,02,February
20,0,06/03/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,03,March
12,0,13/03/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,03,March
11,0,20/03/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,03,March
9,0,27/03/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,03,March
10,0,03/04/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,04,April
6,0,10/04/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,04,April
5,0,17/04/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,04,April
11,0,24/04/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,04,April
12,0,01/05/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,05,May
9,0,08/05/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,05,May
14,0,15/05/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,05,May
11,0,22/05/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,05,May
19,0,29/05/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,05,May
19,0,05/06/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,06,June
25,0,12/06/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,06,June
28,0,19/06/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,06,June
16,0,26/06/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,06,June
35,0,03/07/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,07,July
29,0,10/07/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,07,July
34,0,17/07/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,07,July
37,0,24/07/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,07,July
57,0,31/07/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,07,July
54,0,07/08/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,08,August
60,0,14/08/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,08,August
69,0,21/08/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,08,August
84,0,28/08/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,08,August
76,0,04/09/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,09,September
58,0,11/09/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,09,September
60,0,18/09/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,09,September
64,0,25/09/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,09,September
52,0,02/10/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,10,October
45,0,09/10/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,10,October
54,1,16/10/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,10,October
34,0,23/10/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,10,October
44,0,30/10/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,10,October
25,0,06/11/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,11,November
50,0,13/11/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,11,November
38,0,20/11/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,11,November
30,0,27/11/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,11,November
26,0,04/12/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,12,December
25,0,11/12/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,12,December
20,0,18/12/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,12,December
17,0,25/12/2016,REGION VI-WESTERN VISAYAS,2016,Aklan,12,December
17,0,10/01/2016,REGION VI-WESTERN VISAYAS,2016,Antique,01,January
13,0,17/01/2016,REGION VI-WESTERN VISAYAS,2016,Antique,01,January
18,0,24/01/2016,REGION VI-WESTERN VISAYAS,2016,Antique,01,January
14,0,31/01/2016,REGION VI-WESTERN VISAYAS,2016,Antique,01,January
6,0,07/02/2016,REGION VI-WESTERN VISAYAS,2016,Antique,02,February
15,0,14/02/2016,REGION VI-WESTERN VISAYAS,2016,Antique,02,February
19,0,21/02/2016,REGION VI-WESTERN VISAYAS,2016,Antique,02,February
12,0,28/02/2016,REGION VI-WESTERN VISAYAS,2016,Antique,02,February
12,0,06/03/2016,REGION VI-WESTERN VISAYAS,2016,Antique,03,March
11,0,13/03/2016,REGION VI-WESTERN VISAYAS,2016,Antique,03,March
11,0,20/03/2016,REGION VI-WESTERN VISAYAS,2016,Antique,03,March
7,0,27/03/2016,REGION VI-WESTERN VISAYAS,2016,Antique,03,March
8,0,03/04/2016,REGION VI-WESTERN VISAYAS,2016,Antique,04,April
10,0,10/04/2016,REGION VI-WESTERN VISAYAS,2016,Antique,04,April
11,0,17/04/2016,REGION VI-WESTERN VISAYAS,2016,Antique,04,April
7,0,24/04/2016,REGION VI-WESTERN VISAYAS,2016,Antique,04,April
18,0,01/05/2016,REGION VI-WESTERN VISAYAS,2016,Antique,05,May
8,0,08/05/2016,REGION VI-WESTERN VISAYAS,2016,Antique,05,May
16,0,15/05/2016,REGION VI-WESTERN VISAYAS,2016,Antique,05,May
23,0,22/05/2016,REGION VI-WESTERN VISAYAS,2016,Antique,05,May
8,0,29/05/2016,REGION VI-WESTERN VISAYAS,2016,Antique,05,May
22,0,05/06/2016,REGION VI-WESTERN VISAYAS,2016,Antique,06,June
23,0,12/06/2016,REGION VI-WESTERN VISAYAS,2016,Antique,06,June
37,0,19/06/2016,REGION VI-WESTERN VISAYAS,2016,Antique,06,June
37,1,26/06/2016,REGION VI-WESTERN VISAYAS,2016,Antique,06,June
75,0,03/07/2016,REGION VI-WESTERN VISAYAS,2016,Antique,07,July
69,0,10/07/2016,REGION VI-WESTERN VISAYAS,2016,Antique,07,July
115,1,17/07/2016,REGION VI-WESTERN VISAYAS,2016,Antique,07,July
159,0,24/07/2016,REGION VI-WESTERN VISAYAS,2016,Antique,07,July
187,0,31/07/2016,REGION VI-WESTERN VISAYAS,2016,Antique,07,July
169,0,07/08/2016,REGION VI-WESTERN VISAYAS,2016,Antique,08,August
176,0,14/08/2016,REGION VI-WESTERN VISAYAS,2016,Antique,08,August
122,0,21/08/2016,REGION VI-WESTERN VISAYAS,2016,Antique,08,August
116,0,28/08/2016,REGION VI-WESTERN VISAYAS,2016,Antique,08,August
115,0,04/09/2016,REGION VI-WESTERN VISAYAS,2016,Antique,09,September
59,1,11/09/2016,REGION VI-WESTERN VISAYAS,2016,Antique,09,September
63,0,18/09/2016,REGION VI-WESTERN VISAYAS,2016,Antique,09,September
21,0,25/09/2016,REGION VI-WESTERN VISAYAS,2016,Antique,09,September
36,0,02/10/2016,REGION VI-WESTERN VISAYAS,2016,Antique,10,October
27,0,09/10/2016,REGION VI-WESTERN VISAYAS,2016,Antique,10,October
19,0,16/10/2016,REGION VI-WESTERN VISAYAS,2016,Antique,10,October
16,0,23/10/2016,REGION VI-WESTERN VISAYAS,2016,Antique,10,October
9,0,30/10/2016,REGION VI-WESTERN VISAYAS,2016,Antique,10,October
13,0,06/11/2016,REGION VI-WESTERN VISAYAS,2016,Antique,11,November
17,0,13/11/2016,REGION VI-WESTERN VISAYAS,2016,Antique,11,November
6,0,20/11/2016,REGION VI-WESTERN VISAYAS,2016,Antique,11,November
40,0,27/11/2016,REGION VI-WESTERN VISAYAS,2016,Antique,11,November
4,0,04/12/2016,REGION VI-WESTERN VISAYAS,2016,Antique,12,December
6,0,11/12/2016,REGION VI-WESTERN VISAYAS,2016,Antique,12,December
3,0,18/12/2016,REGION VI-WESTERN VISAYAS,2016,Antique,12,December
8,0,25/12/2016,REGION VI-WESTERN VISAYAS,2016,Antique,12,December
13,0,10/01/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,01,January
20,0,17/01/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,01,January
9,0,24/01/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,01,January
14,0,31/01/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,01,January
4,0,07/02/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,02,February
5,0,14/02/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,02,February
0,0,21/02/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,02,February
8,0,28/02/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,02,February
7,0,06/03/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,03,March
4,0,13/03/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,03,March
8,0,20/03/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,03,March
6,0,27/03/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,03,March
7,0,03/04/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,04,April
9,0,10/04/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,04,April
7,0,17/04/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,04,April
7,0,24/04/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,04,April
4,0,01/05/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,05,May
3,0,08/05/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,05,May
11,0,15/05/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,05,May
11,0,22/05/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,05,May
6,0,29/05/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,05,May
5,0,05/06/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,06,June
11,0,12/06/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,06,June
10,0,19/06/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,06,June
22,0,26/06/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,06,June
30,1,03/07/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,07,July
48,0,10/07/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,07,July
57,0,17/07/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,07,July
84,1,24/07/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,07,July
90,2,31/07/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,07,July
139,2,07/08/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,08,August
146,1,14/08/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,08,August
183,0,21/08/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,08,August
186,1,28/08/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,08,August
161,2,04/09/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,09,September
150,2,11/09/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,09,September
108,0,18/09/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,09,September
95,2,25/09/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,09,September
77,0,02/10/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,10,October
48,0,09/10/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,10,October
44,0,16/10/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,10,October
26,0,23/10/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,10,October
36,0,30/10/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,10,October
37,1,06/11/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,11,November
46,0,13/11/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,11,November
13,0,20/11/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,11,November
29,0,27/11/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,11,November
35,1,04/12/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,12,December
30,0,11/12/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,12,December
21,1,18/12/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,12,December
22,1,25/12/2016,REGION VI-WESTERN VISAYAS,2016,Bacolod City,12,December
43,0,10/01/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,01,January
28,0,17/01/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,01,January
27,0,24/01/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,01,January
17,0,31/01/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,01,January
26,0,07/02/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,02,February
24,0,14/02/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,02,February
21,0,21/02/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,02,February
17,0,28/02/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,02,February
16,0,06/03/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,03,March
17,0,13/03/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,03,March
16,0,20/03/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,03,March
14,0,27/03/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,03,March
20,0,03/04/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,04,April
21,0,10/04/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,04,April
13,0,17/04/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,04,April
18,0,24/04/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,04,April
22,0,01/05/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,05,May
21,0,08/05/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,05,May
25,0,15/05/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,05,May
29,0,22/05/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,05,May
27,0,29/05/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,05,May
21,0,05/06/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,06,June
27,0,12/06/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,06,June
30,0,19/06/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,06,June
41,0,26/06/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,06,June
23,0,03/07/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,07,July
75,0,10/07/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,07,July
54,0,17/07/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,07,July
93,1,24/07/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,07,July
98,1,31/07/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,07,July
99,0,07/08/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,08,August
101,0,14/08/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,08,August
96,0,21/08/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,08,August
124,0,28/08/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,08,August
114,0,04/09/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,09,September
98,0,11/09/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,09,September
96,0,18/09/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,09,September
92,0,25/09/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,09,September
74,0,02/10/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,10,October
56,0,09/10/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,10,October
51,1,16/10/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,10,October
55,1,23/10/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,10,October
25,1,30/10/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,10,October
21,0,06/11/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,11,November
29,1,13/11/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,11,November
19,0,20/11/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,11,November
22,0,27/11/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,11,November
19,0,04/12/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,12,December
21,0,11/12/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,12,December
7,0,18/12/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,12,December
1,0,25/12/2016,REGION VI-WESTERN VISAYAS,2016,Capiz,12,December
1,0,10/01/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,01,January
3,0,17/01/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,01,January
6,0,24/01/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,01,January
0,0,31/01/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,01,January
4,0,07/02/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,02,February
4,0,14/02/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,02,February
3,0,21/02/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,02,February
7,0,28/02/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,02,February
2,0,06/03/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,03,March
4,0,13/03/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,03,March
3,0,20/03/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,03,March
3,0,27/03/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,03,March
4,0,03/04/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,04,April
2,0,10/04/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,04,April
3,0,17/04/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,04,April
1,0,24/04/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,04,April
2,0,01/05/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,05,May
3,0,08/05/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,05,May
3,0,15/05/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,05,May
4,0,22/05/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,05,May
5,0,29/05/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,05,May
8,0,05/06/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,06,June
11,0,12/06/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,06,June
8,0,19/06/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,06,June
17,0,26/06/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,06,June
17,0,03/07/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,07,July
20,0,10/07/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,07,July
29,0,17/07/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,07,July
30,0,24/07/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,07,July
47,0,31/07/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,07,July
52,0,07/08/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,08,August
38,0,14/08/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,08,August
31,0,21/08/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,08,August
26,0,28/08/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,08,August
24,0,04/09/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,09,September
24,0,11/09/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,09,September
27,0,18/09/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,09,September
16,0,25/09/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,09,September
9,0,02/10/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,10,October
3,0,09/10/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,10,October
6,0,16/10/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,10,October
7,0,23/10/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,10,October
3,0,30/10/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,10,October
4,0,06/11/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,11,November
4,0,13/11/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,11,November
3,0,20/11/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,11,November
1,0,27/11/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,11,November
0,0,04/12/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,12,December
8,0,11/12/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,12,December
1,0,18/12/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,12,December
1,0,25/12/2016,REGION VI-WESTERN VISAYAS,2016,Guimaras,12,December
41,1,10/01/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,01,January
53,0,17/01/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,01,January
57,0,24/01/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,01,January
65,0,31/01/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,01,January
53,0,07/02/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,02,February
49,0,14/02/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,02,February
37,0,21/02/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,02,February
47,0,28/02/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,02,February
37,0,06/03/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,03,March
36,0,13/03/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,03,March
37,0,20/03/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,03,March
43,0,27/03/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,03,March
45,0,03/04/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,04,April
44,0,10/04/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,04,April
43,0,17/04/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,04,April
43,0,24/04/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,04,April
46,0,01/05/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,05,May
57,0,08/05/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,05,May
50,1,15/05/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,05,May
49,0,22/05/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,05,May
52,0,29/05/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,05,May
59,0,05/06/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,06,June
70,1,12/06/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,06,June
106,0,19/06/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,06,June
145,1,26/06/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,06,June
247,0,03/07/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,07,July
249,0,10/07/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,07,July
343,2,17/07/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,07,July
555,1,24/07/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,07,July
708,1,31/07/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,07,July
888,3,07/08/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,08,August
738,0,14/08/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,08,August
691,1,21/08/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,08,August
815,4,28/08/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,08,August
698,0,04/09/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,09,September
510,1,11/09/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,09,September
509,0,18/09/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,09,September
407,2,25/09/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,09,September
234,1,02/10/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,10,October
217,0,09/10/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,10,October
100,0,16/10/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,10,October
94,1,23/10/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,10,October
72,0,30/10/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,10,October
39,1,06/11/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,11,November
34,0,13/11/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,11,November
27,0,20/11/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,11,November
38,0,27/11/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,11,November
28,0,04/12/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,12,December
18,0,11/12/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,12,December
9,0,18/12/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,12,December
6,0,25/12/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo,12,December
19,0,10/01/2016,REGION VI-WESTERN VISAYAS,2016,Iloilo City,01,January
